Country name,time,value
Seychelles,2012,0.760707777522
Syrian Arab Republic,2012,0.6230983824449999
Chad,2012,0.385717650397
Togo,2012,0.46976658865000004
Thailand,2012,0.7234979945450001
Tajikistan,2012,0.617036286963
Turkmenistan,2012,0.677042704607
Timor-Leste,2012,0.603754850398
Tonga,2012,0.7165231287870001
Trinidad and Tobago,2012,0.768915515555
Tunisia,2012,0.7186397551070001
Turkey,2012,0.7562802800630001
Tanzania,2012,0.510372687008
Uganda,2012,0.476009140965
Ukraine,2012,0.7431140801620001
Uruguay,2012,0.787632222083
United States of America,2012,0.9115341114129999
Uzbekistan,2012,0.667539927498
Saint Vincent and the Grenadines,2012,0.715145211978
Venezuela,2012,0.7638457106350001
Vietnam,2012,0.660088362225
Vanuatu,2012,0.590329972563
Samoa,2012,0.7003283753849999
Yemen,2012,0.495879751629
South Africa,2012,0.658977083246
Zambia,2012,0.575616701697
Zimbabwe,2012,0.49056720416500005
